Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT,Motivo_Scarto,target_month
EMSR261_3_32UPD_x623355_y5801145,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.334964125919306,10.829188214603244,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.334964125919306,10.829188214603244,32UPD,EPSG:32632,< 2015,9
EMSR261_3_32UPD_x623355_y5806265,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.380971521811865,10.831089462606018,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.380971521811865,10.831089462606018,32UPD,EPSG:32632,< 2015,3
EMSR261_3_32UPD_x623355_y5808825,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.40397506636308,10.832042011298125,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.40397506636308,10.832042011298125,32UPD,EPSG:32632,< 2015,9
EMSR261_3_32UPD_x623355_y5819065,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.49598822186043,10.835865091266433,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.49598822186043,10.835865091266433,32UPD,EPSG:32632,< 2015,11
EMSR261_3_32UPD_x623355_y5816505,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.47298508639854,10.834907383854867,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.47298508639854,10.834907383854867,32UPD,EPSG:32632,< 2015,8
EMSR261_3_32UPD_x623355_y5821625,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.51899125504212,10.836824094171533,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.51899125504212,10.836824094171533,32UPD,EPSG:32632,< 2015,7
EMSR261_3_32UPD_x623355_y5831865,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.61100236490368,10.840673107552613,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.61100236490368,10.840673107552613,32UPD,EPSG:32632,< 2015,8
EMSR261_3_32UPD_x623355_y5824185,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.54199418594043,10.837784394907104,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.54199418594043,10.837784394907104,32UPD,EPSG:32632,< 2015,1
EMSR261_3_32UPD_x623355_y5829305,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.58799974087435,10.839708899246256,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.58799974087435,10.839708899246256,32UPD,EPSG:32632,< 2015,4
EMSR261_3_32UPD_x625915_y5796025,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.28836977389401,10.86480478440707,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.28836977389401,10.86480478440707,32UPD,EPSG:32632,< 2015,7
EMSR261_3_32UPD_x625915_y5801145,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.33437661064241,10.86673978659861,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.33437661064241,10.86673978659861,32UPD,EPSG:32632,< 2015,7
EMSR261_3_32UPD_x625915_y5811385,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.426389051001074,10.870625475514224,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.426389051001074,10.870625475514224,32UPD,EPSG:32632,< 2015,7
EMSR261_3_32UPD_x625915_y5816505,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.472394654545646,10.872576199880294,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.472394654545646,10.872576199880294,32UPD,EPSG:32632,< 2015,8
EMSR261_3_32UPD_x625915_y5819065,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.49539730214488,10.873553540320204,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.49539730214488,10.873553540320204,32UPD,EPSG:32632,< 2015,9
EMSR261_3_32UPD_x625915_y5831865,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.61040899824626,10.878460120416149,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.61040899824626,10.878460120416149,32UPD,EPSG:32632,< 2015,5
EMSR261_3_32UPD_x628475_y5793465,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.26476823764906,10.901331241301603,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.26476823764906,10.901331241301603,32UPD,EPSG:32632,< 2015,7
EMSR261_3_32UPD_x628475_y5803705,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.356779935518,10.905278983855652,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.356779935518,10.905278983855652,32UPD,EPSG:32632,< 2015,4
EMSR261_3_32UPD_x628475_y5806265,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.379782601811314,10.906269248641676,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.379782601811314,10.906269248641676,32UPD,EPSG:32632,< 2015,2
EMSR261_3_32UPD_x628475_y5796025,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.28777131701054,10.9023161842216,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.28777131701054,10.9023161842216,32UPD,EPSG:32632,< 2015,12
EMSR261_3_32UPD_x628475_y5808825,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.40278516482493,10.907260849871337,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.40278516482493,10.907260849871337,32UPD,EPSG:32632,< 2015,2
EMSR261_3_32UPD_x628475_y5821625,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.51779643052008,10.912238986972708,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.51779643052008,10.912238986972708,32UPD,EPSG:32632,< 2015,2
EMSR261_3_32UPD_x628475_y5813945,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.44878998099279,10.90924807127792,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.44878998099279,10.90924807127792,32UPD,EPSG:32632,< 2015,4
EMSR261_3_32UPD_x628475_y5826745,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.56380021366272,10.914239681466768,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.56380021366272,10.914239681466768,32UPD,EPSG:32632,< 2015,5
EMSR261_3_32UPD_x628475_y5816505,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.471792234136885,10.910243696277798,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.471792234136885,10.910243696277798,32UPD,EPSG:32632,< 2015,9
EMSR261_3_32UPD_x628475_y5834425,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.63280511346166,10.917250898081257,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.63280511346166,10.917250898081257,32UPD,EPSG:32632,< 2015,7
EMSR261_3_32UPD_x631035_y5798585,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.310163423945,10.940831944864176,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.310163423945,10.940831944864176,32UPD,EPSG:32632,< 2015,3
EMSR261_3_32UPD_x631035_y5808825,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.40217227661213,10.944868274049384,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.40217227661213,10.944868274049384,32UPD,EPSG:32632,< 2015,8
EMSR261_3_32UPD_x631035_y5813945,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.44817608011819,10.946894619818336,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.44817608011819,10.946894619818336,32UPD,EPSG:32632,< 2015,4
EMSR261_3_32UPD_x631035_y5811385,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.42517423027249,10.945880763126487,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.42517423027249,10.945880763126487,32UPD,EPSG:32632,< 2015,3
EMSR261_3_32UPD_x631035_y5816505,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.47117782614316,10.947909846586697,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.47117782614316,10.947909846586697,32UPD,EPSG:32632,< 2015,6
EMSR261_3_32UPD_x631035_y5824185,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.54018244123311,10.950963772059538,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.54018244123311,10.950963772059538,32UPD,EPSG:32632,< 2015,1
EMSR261_3_32UPD_x631035_y5826745,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.56318377191451,10.951984503873112,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.56318377191451,10.951984503873112,32UPD,EPSG:32632,< 2015,8
EMSR261_3_32UPD_x631035_y5829305,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.586184998744834,10.953006618163322,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.586184998744834,10.953006618163322,32UPD,EPSG:32632,< 2015,6
EMSR261_3_32UPD_x631035_y5819065,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.49417946834135,10.948926445899396,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.49417946834135,10.948926445899396,32UPD,EPSG:32632,< 2015,9
EMSR261_3_32UPD_x631035_y5831865,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.609186121717975,10.954030117428584,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.609186121717975,10.954030117428584,32UPD,EPSG:32632,< 2015,5
EMSR261_3_32UPD_x633595_y5801145,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.33254249218322,10.979386565015304,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.33254249218322,10.979386565015304,32UPD,EPSG:32632,< 2015,9
EMSR261_3_32UPD_x633595_y5796025,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.2865386777456,10.977334977099291,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.2865386777456,10.977334977099291,32UPD,EPSG:32632,< 2015,8
EMSR261_3_32UPD_x633595_y5803705,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.355544242923294,10.980414433724777,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.355544242923294,10.980414433724777,32UPD,EPSG:32632,< 2015,5
EMSR261_3_32UPD_x633595_y5793465,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.26353661406211,10.976311252941894,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.26353661406211,10.976311252941894,32UPD,EPSG:32632,< 2015,9
EMSR261_3_32UPD_x633595_y5806265,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.37854588933482,10.981443688912597,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.37854588933482,10.981443688912597,32UPD,EPSG:32632,< 2015,7
EMSR261_3_32UPD_x633595_y5808825,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.40154743141078,10.982474333069412,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.40154743141078,10.982474333069412,32UPD,EPSG:32632,< 2015,7
EMSR261_3_32UPD_x633595_y5819065,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.49355255621771,10.986610849414284,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.49355255621771,10.986610849414284,32UPD,EPSG:32632,< 2015,5
EMSR261_3_32UPD_x633595_y5813945,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.44755020252775,10.98453979828326,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.44755020252775,10.98453979828326,32UPD,EPSG:32632,< 2015,1
EMSR261_3_32UPD_x633595_y5816505,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.47055143155464,10.985574624352274,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.47055143155464,10.985574624352274,32UPD,EPSG:32632,< 2015,8
EMSR261_3_32UPD_x633595_y5829305,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.58555601109019,10.99076979011454,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.58555601109019,10.99076979011454,32UPD,EPSG:32632,< 2015,6
EMSR261_3_32UPD_x633595_y5826745,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.56255530395323,10.989727943803846,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.56255530395323,10.989727943803846,32UPD,EPSG:32632,< 2015,1
EMSR261_3_32UPD_x636155_y5796025,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.28590449733742,11.0148423180115,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.28590449733742,11.0148423180115,32UPD,EPSG:32632,< 2015,6
EMSR261_3_32UPD_x633595_y5831865,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.608556613827865,10.991813048087796,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.608556613827865,10.991813048087796,32UPD,EPSG:32632,< 2015,9
EMSR261_3_32UPD_x636155_y5798585,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.30890593364028,11.015886834220757,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.30890593364028,11.015886834220757,32UPD,EPSG:32632,< 2015,1
EMSR261_3_32UPD_x636155_y5801145,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.33190726508854,11.016932758058427,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.33190726508854,11.016932758058427,32UPD,EPSG:32632,< 2015,12
EMSR261_3_32UPD_x636155_y5803705,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.35490849167416,11.017980092049694,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.35490849167416,11.017980092049694,32UPD,EPSG:32632,< 2015,9
EMSR261_3_32UPD_x636155_y5811385,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.42391154217469,11.021130580289851,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.42391154217469,11.021130580289851,32UPD,EPSG:32632,< 2015,1
EMSR261_3_32UPD_x636155_y5816505,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.469913051380736,11.023238003125885,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.469913051380736,11.023238003125885,32UPD,EPSG:32632,< 2015,6
EMSR261_3_32UPD_x636155_y5808825,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.40091063022531,11.020079000624696,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.40091063022531,11.020079000624696,32UPD,EPSG:32632,< 2015,7
EMSR261_3_32UPD_x638715_y5798585,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.30825931451768,11.053412180514496,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.30825931451768,11.053412180514496,32UPD,EPSG:32632,< 2015,3
EMSR261_3_32UPD_x638715_y5801145,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.33126011253796,11.054477540948996,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.33126011253796,11.054477540948996,32UPD,EPSG:32632,< 2015,6
EMSR261_3_32UPD_x636155_y5836985,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.65391489111217,11.031724918230912,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.65391489111217,11.031724918230912,32UPD,EPSG:32632,< 2015,4
EMSR261_3_32UPD_x636155_y5829305,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.58491498831004,11.028531550404242,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.58491498831004,11.028531550404242,32UPD,EPSG:32632,< 2015,6
EMSR261_3_32UPD_x638715_y5793465,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.262257402271786,11.051285758285871,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.262257402271786,11.051285758285871,32UPD,EPSG:32632,< 2015,7
EMSR261_3_32UPD_x638715_y5806265,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.377261392327846,11.05661257331773,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.377261392327846,11.05661257331773,32UPD,EPSG:32632,< 2015,6
EMSR261_3_32UPD_x638715_y5813945,2017-10-06T05:33:45.675273Z,2017-11-05T05:32:47.106638Z,2017-12-18T05:24:36.423629Z,2018-01-07T17:07:57.930484Z,52.44626252124952,11.0598259393879,EPSG:32632,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,52.44626252124952,11.0598259393879,32UPD,EPSG:32632,< 2015,3
