Nome_Serie,Problema,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR492_1_30TXP_x641195_y4836225,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-02-10,2025-03-06,2025-04-05,2025-05-05,43.65390005456649,-1.2332439065509897,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-02-16,2025-03-18,2025-04-09,2025-05-17,43.65390005456649,-1.2332439065509897,30TXP,EPSG:32630
EMSR492_1_30TXP_x643755_y4818305,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-04-05,2025-05-05,2025-06-10,2025-07-05,43.49212949757443,-1.2063073280864085,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-04-09,2025-05-12,2025-06-18,2025-07-11,43.49212949757443,-1.2063073280864085,30TXP,EPSG:32630
EMSR492_1_30TXP_x641195_y4838785,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-10-09,2025-11-06,2025-12-07,2026-01-05,43.67693941230436,-1.2325678581494055,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-10-06,2025-11-15,2025-12-13,2026-01-07,43.67693941230436,-1.2325678581494055,30TXP,EPSG:32630
EMSR492_1_30TXP_x643755_y4820865,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-06-10,2025-07-05,2025-08-09,2025-09-07,43.51516917219827,-1.205624839528508,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-06-18,2025-07-11,2025-08-05,2025-09-06,43.51516917219827,-1.205624839528508,30TXP,EPSG:32630
EMSR492_1_30TXP_x643755_y4825985,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-10-09,2025-11-06,2025-12-07,2026-01-05,43.56124821606241,-1.2042574347809674,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-10-06,2025-11-08,2025-12-13,2026-01-07,43.56124821606241,-1.2042574347809674,30TXP,EPSG:32630
EMSR492_1_30TXP_x643755_y4828545,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-06-10,2025-07-05,2025-08-09,2025-09-07,43.5842875852693,-1.2035725163039954,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-06-18,2025-07-11,2025-08-05,2025-09-19,43.5842875852693,-1.2035725163039954,30TXP,EPSG:32630
EMSR492_1_30TXP_x643755_y4833665,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2024-03-05,2024-04-05,2024-05-10,2024-06-08,43.63036601814945,-1.2022002414079782,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2024-03-13,2024-04-12,2024-05-22,2024-06-06,43.63036601814945,-1.2022002414079782,30TXP,EPSG:32630
EMSR492_1_30TXP_x646315_y4818305,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2024-03-05,2024-04-05,2024-05-10,2024-06-08,43.49162853440288,-1.1746615933534856,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2024-03-13,2024-04-12,2024-05-22,2024-06-06,43.49162853440288,-1.1746615933534856,30TXP,EPSG:32630
EMSR492_1_30TXP_x643755_y4836225,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-05-05,2025-06-10,2025-07-05,2025-08-09,43.6534050817895,-1.201512882687703,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-05-17,2025-06-18,2025-07-11,2025-08-05,43.6534050817895,-1.201512882687703,30TXP,EPSG:32630
EMSR492_1_30TXP_x643755_y4823425,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2022-12-05,2023-01-05,2023-02-09,2023-03-05,43.53820874503317,-1.204941542140865,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2022-12-24,2023-01-13,2023-02-12,2023-03-09,43.53820874503317,-1.204941542140865,30TXP,EPSG:32630
EMSR492_1_30TXP_x646315_y4823425,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2022-12-05,2023-01-05,2023-02-09,2023-03-05,43.537706979763485,-1.1732717435104356,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2022-12-24,2023-01-13,2023-02-12,2023-03-09,43.537706979763485,-1.1732717435104356,30TXP,EPSG:32630
EMSR492_1_30TXP_x646315_y4828545,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-06-10,2025-07-05,2025-08-09,2025-09-07,43.58378501669132,-1.1718785967663006,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-06-18,2025-07-11,2025-08-05,2025-09-19,43.58378501669132,-1.1718785967663006,30TXP,EPSG:32630
EMSR492_1_30TXP_x643755_y4838785,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2021-11-10,2021-12-05,2022-01-09,2022-02-07,43.67644404354077,-1.200824708247883,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2021-11-19,2021-12-14,2022-01-13,2022-02-22,43.67644404354077,-1.200824708247883,30TXP,EPSG:32630
EMSR492_1_30TXP_x646315_y4831105,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-10-09,2025-11-06,2025-12-07,2026-01-05,43.60682388195007,-1.1711807841425603,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-10-06,2025-11-18,2025-12-13,2026-01-07,43.60682388195007,-1.1711807841425603,30TXP,EPSG:32630
EMSR492_1_30TXP_x646315_y4836225,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-07-05,2025-08-09,2025-09-07,2025-10-09,43.65290130597167,-1.1697826745435718,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-07-08,2025-08-05,2025-09-06,2025-10-06,43.65290130597167,-1.1697826745435718,30TXP,EPSG:32630
EMSR492_1_30TXP_x646315_y4825985,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2023-01-05,2023-02-09,2023-03-05,2023-04-10,43.56074604929008,-1.1725755828331683,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2023-01-13,2023-02-12,2023-03-09,2023-04-08,43.56074604929008,-1.1725755828331683,30TXP,EPSG:32630
EMSR492_1_30TXP_x648875_y4818305,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2024-03-05,2024-04-05,2024-05-10,2024-06-08,43.4911188179111,-1.1430166805220623,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2024-03-13,2024-04-12,2024-05-22,2024-06-06,43.4911188179111,-1.1430166805220623,30TXP,EPSG:32630
EMSR492_1_30TXP_x648875_y4823425,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-07-05,2025-08-09,2025-09-07,2025-10-09,43.53719644717211,-1.1416027691042985,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-07-11,2025-08-05,2025-09-06,2025-10-06,43.53719644717211,-1.1416027691042985,30TXP,EPSG:32630
EMSR492_1_30TXP_x648875_y4820865,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-05-05,2025-06-10,2025-07-05,2025-08-09,43.51415768374077,-1.1423101434592526,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-05-12,2025-06-18,2025-07-11,2025-08-05,43.51415768374077,-1.1423101434592526,30TXP,EPSG:32630
EMSR492_1_30TXP_x648875_y4838785,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-04-05,2025-05-05,2025-06-10,2025-07-05,43.67542687640739,-1.137340873445252,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-04-09,2025-05-07,2025-06-11,2025-07-11,43.67542687640739,-1.137340873445252,30TXP,EPSG:32630
EMSR492_1_30TXP_x648875_y4841345,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-05-05,2025-06-10,2025-07-05,2025-08-09,43.69846492255713,-1.136627604797734,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-05-07,2025-06-11,2025-07-11,2025-08-05,43.69846492255713,-1.136627604797734,30TXP,EPSG:32630
EMSR492_1_30TXP_x651435_y4833665,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-10-09,2025-11-06,2025-12-07,2026-01-05,43.62882951331835,-1.107048449585995,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-10-06,2025-11-18,2025-12-13,2026-01-07,43.62882951331835,-1.107048449585995,30TXP,EPSG:32630
EMSR492_1_30TXP_x651435_y4841345,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-06-10,2025-07-05,2025-08-09,2025-09-07,43.69794270803852,-1.104874811764655,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-06-18,2025-07-11,2025-08-05,2025-09-19,43.69794270803852,-1.104874811764655,30TXP,EPSG:32630
EMSR492_1_30TXP_x651435_y4838785,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-04-05,2025-05-05,2025-06-10,2025-07-05,43.67490507929661,-1.1056002172889985,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-04-09,2025-05-17,2025-06-11,2025-07-11,43.67490507929661,-1.1056002172889985,30TXP,EPSG:32630
EMSR492_1_30TXP_x651435_y4836225,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-06-10,2025-07-05,2025-08-09,2025-09-07,43.65186734771722,-1.1063247628236683,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-06-11,2025-07-11,2025-08-05,2025-09-06,43.65186734771722,-1.1063247628236683,30TXP,EPSG:32630
EMSR492_1_30TXP_x646315_y4838785,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2021-12-05,2022-01-09,2022-02-07,2022-03-10,43.675939864700425,-1.1690823752219586,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2021-12-14,2022-01-13,2022-02-22,2022-03-24,43.675939864700425,-1.1690823752219586,30TXP,EPSG:32630
EMSR492_1_30TXP_x646315_y4833665,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2021-12-05,2022-01-09,2022-02-07,2022-03-10,43.6298626450492,-1.1704821437923167,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2021-12-14,2022-01-13,2022-02-22,2022-03-24,43.6298626450492,-1.1704821437923167,30TXP,EPSG:32630
EMSR492_1_30TXP_x653995_y4836225,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2024-03-05,2024-04-05,2024-05-10,2024-06-08,43.65133716655964,-1.074597087947357,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2024-03-13,2024-04-12,2024-05-22,2024-06-06,43.65133716655964,-1.074597087947357,30TXP,EPSG:32630
EMSR492_1_30TXP_x651435_y4843905,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-04-05,2025-05-05,2025-06-10,2025-07-05,43.72098023392497,-1.10414854503084,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-04-09,2025-05-17,2025-06-11,2025-07-11,43.72098023392497,-1.10414854503084,30TXP,EPSG:32630
EMSR492_1_30TXP_x653995_y4841345,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-05-05,2025-06-10,2025-07-05,2025-08-09,43.69741167830932,-1.0731228799406334,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-05-17,2025-06-16,2025-07-08,2025-08-05,43.69741167830932,-1.0731228799406334,30TXP,EPSG:32630
EMSR492_1_30TXP_x653995_y4843905,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-06-10,2025-07-05,2025-08-09,2025-09-07,43.72044877942744,-1.0723844631631112,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-06-16,2025-07-11,2025-08-05,2025-09-19,43.72044877942744,-1.0723844631631112,30TXP,EPSG:32630
EMSR492_1_30TXP_x653995_y4846465,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-07-05,2025-08-09,2025-09-07,2025-10-09,43.74348577734981,-1.07164516954681,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-07-11,2025-08-05,2025-09-19,2025-10-06,43.74348577734981,-1.07164516954681,30TXP,EPSG:32630
EMSR492_1_30TXP_x656555_y4838785,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2024-02-05,2024-03-05,2024-04-05,2024-05-10,43.67383506121593,-1.0421214993106274,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2024-02-07,2024-03-13,2024-04-12,2024-05-22,43.67383506121593,-1.0421214993106274,30TXP,EPSG:32630
EMSR492_1_30TXP_x656555_y4841345,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2023-11-05,2023-12-06,2024-01-05,2024-02-05,43.69687183402713,-1.0413718237123404,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2023-11-14,2023-12-24,2024-01-13,2024-02-07,43.69687183402713,-1.0413718237123404,30TXP,EPSG:32630
EMSR492_1_30TXP_x656555_y4843905,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-10-09,2025-11-06,2025-12-07,2026-01-05,43.71990850333385,-1.0406212581337422,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-10-06,2025-11-18,2025-12-13,2026-01-07,43.71990850333385,-1.0406212581337422,30TXP,EPSG:32630
EMSR492_1_30TXP_x659115_y4841345,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-06-10,2025-07-05,2025-08-09,2025-09-07,43.69632317586039,-1.0096216574639338,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-06-16,2025-07-11,2025-08-05,2025-09-19,43.69632317586039,-1.0096216574639338,30TXP,EPSG:32630
EMSR492_1_30TXP_x659115_y4843905,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-04-05,2025-05-05,2025-06-10,2025-07-05,43.71935940631357,-1.0088589443472495,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-04-09,2025-05-17,2025-06-11,2025-07-11,43.71935940631357,-1.0088589443472495,30TXP,EPSG:32630
EMSR492_1_30TXP_x659115_y4838785,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2024-01-05,2024-02-05,2024-03-05,2024-04-05,43.67328684157024,-1.010383466218696,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2024-01-13,2024-02-07,2024-03-13,2024-04-12,43.67328684157024,-1.010383466218696,30TXP,EPSG:32630
EMSR492_1_30TXP_x661675_y4838785,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-06-10,2025-07-05,2025-08-09,2025-09-07,43.67272981575525,-0.9786463362075046,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-06-16,2025-07-11,2025-08-05,2025-09-19,43.67272981575525,-0.9786463362075046,30TXP,EPSG:32630
EMSR492_1_30TXP_x661675_y4836225,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-07-05,2025-08-09,2025-09-07,2025-10-09,43.64969382286727,-0.9794193593981092,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-07-08,2025-08-05,2025-09-19,2025-10-06,43.64969382286727,-0.9794193593981092,30TXP,EPSG:32630
EMSR492_1_30TXP_x661675_y4841345,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-05-05,2025-06-10,2025-07-05,2025-08-09,43.69576570448845,-0.977872395577017,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-05-12,2025-06-16,2025-07-11,2025-08-05,43.69576570448845,-0.977872395577017,30TXP,EPSG:32630
EMSR492_1_30TXP_x661675_y4843905,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-04-05,2025-05-05,2025-06-10,2025-07-05,43.71880148904688,-0.97709753620559,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-04-09,2025-05-17,2025-06-11,2025-07-08,43.71880148904688,-0.97709753620559,30TXP,EPSG:32630
EMSR492_1_30TXP_x661675_y4846465,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-07-05,2025-08-09,2025-09-07,2025-10-09,43.74183716941047,-0.976321756789532,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-07-11,2025-08-05,2025-09-19,2025-10-06,43.74183716941047,-0.976321756789532,30TXP,EPSG:32630
EMSR492_1_30TXP_x661675_y4851585,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-04-05,2025-05-05,2025-06-10,2025-07-05,43.787908217473294,-0.9747674325955472,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-04-09,2025-05-17,2025-06-11,2025-07-11,43.787908217473294,-0.9747674325955472,30TXP,EPSG:32630
EMSR492_1_30TXP_x664235_y4838785,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-06-10,2025-07-05,2025-08-09,2025-09-07,43.67216398446023,-0.9469101236357595,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-06-18,2025-07-11,2025-08-05,2025-09-19,43.67216398446023,-0.9469101236357595,30TXP,EPSG:32630
EMSR492_1_30TXP_x664235_y4846465,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-06-10,2025-07-05,2025-08-09,2025-09-07,43.74126997930978,-0.9445491093442884,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-06-11,2025-07-11,2025-08-05,2025-09-19,43.74126997930978,-0.9445491093442884,30TXP,EPSG:32630
EMSR492_1_30TXP_x664235_y4849025,ERRORE | ERRORE,2020-11-21T06:08:38.724056Z,2020-12-04T17:55:21.981010Z,2021-01-08T06:08:36.508986Z,2021-01-20T06:08:36.003916Z,2025-10-09,2025-11-06,2025-12-07,2026-01-05,43.764305101835646,-0.9437602348123912,EPSG:32630,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,2025-10-06,2025-11-18,2025-12-13,2026-01-07,43.764305101835646,-0.9437602348123912,30TXP,EPSG:32630
