Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT,month
EMSR470_1_31PBM_x239295_y1160435,2020-08-21T18:10:23.084112Z,2020-09-20T18:11:33.895327Z,2020-10-20T05:45:05.717770Z,2020-10-20T18:10:52.249720Z,2019-08-21,2019-09-14,2019-10-20,2019-10-20,10.47728757030624,0.6299353327990864,EPSG:32631,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,2019-08-15,,2019-10-19,2019-10-19,10.47728757030624,0.6299353327990864,31PBM,EPSG:32631,8
EMSR470_1_31PBM_x239295_y1162995,2020-08-21T18:10:23.084112Z,2020-09-20T18:11:33.895327Z,2020-10-20T05:45:05.717770Z,2020-10-20T18:10:52.249720Z,2019-08-21,2019-09-14,2019-10-20,2019-10-20,10.500421053885333,0.6297592075087898,EPSG:32631,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,,,2019-10-14,2019-10-14,10.500421053885333,0.6297592075087898,31PBM,EPSG:32631,8
EMSR470_1_31PBM_x239295_y1175795,2020-08-21T18:10:23.084112Z,2020-09-20T18:11:33.895327Z,2020-10-20T05:45:05.717770Z,2020-10-20T18:10:52.249720Z,2019-08-21,2019-09-14,2019-10-20,2019-10-20,10.616087922000627,0.6288724230683056,EPSG:32631,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,,,2019-10-14,2019-10-14,10.616087922000627,0.6288724230683056,31PBM,EPSG:32631,7
EMSR470_1_31PBM_x241855_y1170675,2020-08-21T18:10:23.084112Z,2020-09-20T18:11:33.895327Z,2020-10-20T05:45:05.717770Z,2020-10-20T18:10:52.249720Z,2019-08-21,2019-09-14,2019-10-20,2019-10-20,10.569996106663575,0.6526089586724784,EPSG:32631,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,,,2019-10-14,2019-10-14,10.569996106663575,0.6526089586724784,31PBM,EPSG:32631,7
EMSR470_1_31PBM_x241855_y1183475,2020-08-21T18:10:23.084112Z,2020-09-20T18:11:33.895327Z,2020-10-20T05:45:05.717770Z,2020-10-20T18:10:52.249720Z,2019-08-21,2019-09-14,2019-10-20,2019-10-20,10.685664378091843,0.6517247967321049,EPSG:32631,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,,,2019-10-14,2019-10-14,10.685664378091843,0.6517247967321049,31PBM,EPSG:32631,9
EMSR470_1_31PBM_x244415_y1170675,2020-08-21T18:10:23.084112Z,2020-09-20T18:11:33.895327Z,2020-10-20T05:45:05.717770Z,2020-10-20T18:10:52.249720Z,2019-08-21,2019-09-14,2019-10-20,2019-10-20,10.570169199413998,0.6759899550475558,EPSG:32631,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,,,2019-10-14,2019-10-14,10.570169199413998,0.6759899550475558,31PBM,EPSG:32631,9
EMSR470_1_31PBM_x244415_y1178355,2020-08-21T18:10:23.084112Z,2020-09-20T18:11:33.895327Z,2020-10-20T05:45:05.717770Z,2020-10-20T18:10:52.249720Z,2019-08-21,2019-09-14,2019-10-20,2019-10-20,10.639571435011582,0.675465939461026,EPSG:32631,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,,,2019-10-14,2019-10-14,10.639571435011582,0.675465939461026,31PBM,EPSG:32631,9
EMSR470_1_31PBM_x244415_y1180915,2020-08-21T18:10:23.084112Z,2020-09-20T18:11:33.895327Z,2020-10-20T05:45:05.717770Z,2020-10-20T18:10:52.249720Z,2019-08-21,2019-09-14,2019-10-20,2019-10-20,10.662705439843757,0.6752904615202343,EPSG:32631,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,2019-08-15,,2019-10-14,2019-10-14,10.662705439843757,0.6752904615202343,31PBM,EPSG:32631,8
EMSR470_1_31PBM_x249535_y1175795,2020-08-21T18:10:23.084112Z,2020-09-20T18:11:33.895327Z,2020-10-20T05:45:05.717770Z,2020-10-20T18:10:52.249720Z,2019-08-21,2019-09-14,2019-10-20,2019-10-20,10.616779917473334,0.722411217421348,EPSG:32631,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,2019-08-15,,2019-10-14,2019-10-14,10.616779917473334,0.722411217421348,31PBM,EPSG:32631,8
EMSR470_1_31PBM_x252095_y1178355,2020-08-21T18:10:23.084112Z,2020-09-20T18:11:33.895327Z,2020-10-20T05:45:05.717770Z,2020-10-20T18:10:52.249720Z,2019-08-21,2019-09-14,2019-10-20,2019-10-20,10.640083754693446,0.7456271117531983,EPSG:32631,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,2019-08-15,,2019-10-14,2019-10-14,10.640083754693446,0.7456271117531983,31PBM,EPSG:32631,8
EMSR470_1_31PBM_x254655_y1186035,2020-08-21T18:10:23.084112Z,2020-09-20T18:11:33.895327Z,2020-10-20T05:45:05.717770Z,2020-10-20T18:10:52.249720Z,2019-08-21,2019-09-14,2019-10-20,2019-10-20,10.709657483147092,0.7685085034945816,EPSG:32631,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,2019-08-15,,2019-10-14,2019-10-14,10.709657483147092,0.7685085034945816,31PBM,EPSG:32631,8
EMSR470_1_31PBN_x252165_y1195815,2020-08-09T18:10:50.153242Z,2020-09-26T18:10:52.206951Z,2020-10-20T05:44:42.543308Z,2020-10-20T18:10:52.249720Z,2019-08-09,2019-09-20,2019-10-20,2019-10-20,10.79787659990746,0.7450984139191237,EPSG:32631,2020-08-06T10:10:31.024000Z,2020-09-28T10:20:31.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,,2019-10-04,2019-10-14,2019-10-14,10.79787659990746,0.7450984139191237,31PBN,EPSG:32631,8
EMSR471_4_33UYQ_x760125_y5463195,2020-09-09T16:34:17.164624Z,2020-09-18T05:01:13.925007Z,2020-10-18T05:01:56.373619Z,2020-11-11T05:01:56.110988Z,2019-09-01,2019-09-09,2019-10-12,2019-11-05,49.25413660116679,18.592502720788545,EPSG:32634,2020-09-09T09:50:31.024000Z,2020-09-19T09:50:31.024000Z,2020-10-16T09:40:41.024000Z,2020-11-08T09:52:21.024000Z,2019-09-05,2019-09-15,2019-10-25,,49.25413660116679,18.592502720788545,33UYQ,EPSG:32633,4
EMSR471_4_33UYQ_x762685_y5445275,2020-09-09T16:34:17.164624Z,2020-09-18T05:01:13.925007Z,2020-10-18T05:01:56.373619Z,2020-11-11T05:01:56.110988Z,2019-09-01,2019-09-09,2019-10-12,2019-11-05,49.09216382795198,18.61586043038717,EPSG:32634,2020-09-09T09:50:31.024000Z,2020-09-19T09:50:31.024000Z,2020-10-16T09:40:41.024000Z,2020-11-08T09:52:21.024000Z,2019-09-15,2019-09-15,2019-10-25,,49.09216382795198,18.61586043038717,33UYQ,EPSG:32633,3
EMSR472_1_48QWF_x579075_y1998575,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.0628127582486,105.75925375999353,EPSG:32648,,,,,,,,,,,,,4
EMSR472_1_48QWF_x581635_y1996015,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.03957955472868,105.78333993256976,EPSG:32648,,,,,,,,,,,,,7
EMSR472_1_48QWF_x581635_y1998575,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.062716175636982,105.78344241259332,EPSG:32648,,,,,,,,,,,,,3
EMSR472_1_48QWF_x584195_y1993455,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.01634353955953,105.80741978338231,EPSG:32648,,,,,,,,,,,,,6
EMSR472_1_48QWF_x584195_y1996015,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.03948008022913,105.80752526812846,EPSG:32648,,,,,,,,,,,,,4
EMSR472_1_48QWF_x584195_y1998575,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.062616565017816,105.80763091135984,EPSG:32648,,,,,,,,,,,,,6
EMSR472_1_48QWF_x584195_y2001135,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.08575299386355,105.80773671317256,EPSG:32648,,,,,,,,,,,,,12
EMSR472_1_48QWF_x586755_y1993455,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.016241181497097,105.83160180208893,EPSG:32648,,,,,,,,,,,,,6
EMSR472_1_48QWF_x586755_y1996015,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.03937758194491,105.8317104452019,EPSG:32648,,,,,,,,,,,,,8
EMSR472_1_48QWF_x586755_y1998575,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.06251392647643,105.8318192515451,EPSG:32648,,,,,,,,,,,,,3
EMSR472_1_48QWF_x589315_y1993455,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.0161358038742,105.85578365766403,EPSG:32648,,,,,,,,,,,,,3
EMSR472_1_48QWF_x589315_y1996015,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.03927205996384,105.85589545904516,EPSG:32648,,,,,,,,,,,,,6
EMSR472_1_48QWF_x589315_y1998575,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.062408260100785,105.85600742840126,EPSG:32648,,,,,,,,,,,,,7
EMSR472_1_48QWF_x591875_y1993455,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.01602740678108,105.87996534536586,EPSG:32648,,,,,,,,,,,,,5
EMSR472_1_48QWF_x591875_y1996015,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.039163514376327,105.88008030491352,EPSG:32648,,,,,,,,,,,,,2
EMSR472_1_48QWF_x591875_y1998575,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.062299565981405,105.88019543718072,EPSG:32648,,,,,,,,,,,,,2
EMSR472_1_48QWF_x594435_y1996015,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.03905194527535,105.90426497806234,EPSG:32648,,,,,,,,,,,,,4
EMSR472_1_48QWF_x594435_y2001135,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.085323687056547,105.90450174578108,EPSG:32648,,,,,,,,,,,,,12
EMSR472_1_48QWF_x596995_y1993455,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.015801554558173,105.92832819818284,EPSG:32648,,,,,,,,,,,,,4
EMSR472_1_48QWF_x596995_y1996015,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.038937352756488,105.9284494737473,EPSG:32648,,,,,,,,,,,,,8
EMSR472_1_48QWF_x599555_y1993455,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.01568409962184,105.95250935381516,EPSG:32648,,,,,,,,,,,,,7
EMSR472_1_48QWF_x599555_y1996015,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.038819736917915,105.9526337872242,EPSG:32648,,,,,,,,,,,,,3
EMSR472_1_48QWF_x602115_y2001135,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.08496987386294,105.97707367123373,EPSG:32648,,,,,,,,,,,,,7
EMSR472_1_48QWF_x604675_y1993455,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.015440132602407,106.00087109982196,EPSG:32648,,,,,,,,,,,,,4
EMSR472_1_48QWF_x604675_y1998575,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,2019-08-22,2019-09-15,2019-10-09,2019-11-14,18.061710682578923,106.0011327937734,EPSG:32648,,,,,,,,,,,,,1
EMSR472_1_48QXD_x680505_y1899095,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-25,2019-09-18,2019-10-12,2019-11-17,17.15787474082497,106.70899143213096,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-12,17.15787474082497,106.70899143213096,48QXD,EPSG:32648,12
EMSR472_1_48QXD_x683065_y1899095,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-25,2019-09-18,2019-10-12,2019-11-17,17.157669715659296,106.7330511213725,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,2019-09-18,2019-10-23,2019-11-17,17.157669715659296,106.7330511213725,48QXD,EPSG:32648,2
EMSR472_1_48QXD_x685625_y1893975,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-25,2019-09-18,2019-10-12,2019-11-17,17.111201827936423,106.75667569587338,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-12,17.111201827936423,106.75667569587338,48QXD,EPSG:32648,1
EMSR472_1_48QXD_x688185_y1893975,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-25,2019-09-18,2019-10-12,2019-11-17,17.110991679346444,106.78072876691134,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,2019-09-18,2019-10-23,2019-11-17,17.110991679346444,106.78072876691134,48QXD,EPSG:32648,1
EMSR472_1_48QXD_x688185_y1896535,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-25,2019-09-18,2019-10-12,2019-11-17,17.13412140582954,106.78094895852728,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-12,17.13412140582954,106.78094895852728,48QXD,EPSG:32648,12
EMSR472_1_48QXD_x693305_y1886295,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-25,2019-09-18,2019-10-12,2019-11-17,17.04117514939795,106.82815759177198,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,17.04117514939795,106.82815759177198,48QXD,EPSG:32648,3
EMSR472_1_48QXD_x693305_y1888855,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-25,2019-09-18,2019-10-12,2019-11-17,17.064304428201982,106.8283826679883,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,17.064304428201982,106.8283826679883,48QXD,EPSG:32648,12
EMSR472_1_48QXD_x695865_y1883735,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-25,2019-09-18,2019-10-12,2019-11-17,17.017828356598248,106.85197306235864,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,17.017828356598248,106.85197306235864,48QXD,EPSG:32648,3
EMSR472_1_48QXD_x695865_y1886295,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-25,2019-09-18,2019-10-12,2019-11-17,17.040957377799824,106.85220073845711,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,17.040957377799824,106.85220073845711,48QXD,EPSG:32648,9
EMSR472_1_48QXD_x695865_y1888855,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-25,2019-09-18,2019-10-12,2019-11-17,17.064086343475715,106.85242877068008,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,17.064086343475715,106.85242877068008,48QXD,EPSG:32648,12
EMSR472_1_48QXD_x695865_y1891415,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-25,2019-09-18,2019-10-12,2019-11-17,17.087215253558387,106.85265715923194,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,17.087215253558387,106.85265715923194,48QXD,EPSG:32648,1
EMSR472_1_48QXD_x698425_y1886295,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-25,2019-09-18,2019-10-12,2019-11-17,17.040736764623524,106.87624352901786,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,17.040736764623524,106.87624352901786,48QXD,EPSG:32648,9
EMSR472_1_48QYD_x700465_y1894335,2020-08-26T10:57:17.901863Z,2020-09-24T11:05:19.568913Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-17,2019-09-18,2019-10-12,2019-11-17,17.113196350308257,106.89613643938358,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-12,17.113196350308257,106.89613643938358,48QYD,EPSG:32648,1
EMSR472_1_48QYD_x703025_y1896895,2020-08-26T10:57:17.901863Z,2020-09-24T11:05:19.568913Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-17,2019-09-18,2019-10-12,2019-11-17,17.136097504797355,106.9204253349255,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-12,17.136097504797355,106.9204253349255,48QYD,EPSG:32648,1
EMSR472_1_48QYD_x705585_y1881535,2020-08-26T10:57:17.901863Z,2020-09-24T11:05:19.568913Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-17,2019-09-18,2019-10-12,2019-11-17,16.99710136175533,106.943042409113,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,16.99710136175533,106.943042409113,48QYD,EPSG:32648,12
EMSR472_1_48QYD_x705585_y1884095,2020-08-26T10:57:17.901863Z,2020-09-24T11:05:19.568913Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-17,2019-09-18,2019-10-12,2019-11-17,17.02022920505294,106.94328096846723,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,17.02022920505294,106.94328096846723,48QYD,EPSG:32648,2
EMSR472_1_48QYD_x705585_y1886655,2020-08-26T10:57:17.901863Z,2020-09-24T11:05:19.568913Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-17,2019-09-18,2019-10-12,2019-11-17,17.043356992592813,106.94351990128102,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,17.043356992592813,106.94351990128102,48QYD,EPSG:32648,12
EMSR472_1_48QYD_x705585_y1889215,2020-08-26T10:57:17.901863Z,2020-09-24T11:05:19.568913Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-17,2019-09-18,2019-10-12,2019-11-17,17.066484724306918,106.94375920776848,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,17.066484724306918,106.94375920776848,48QYD,EPSG:32648,12
EMSR472_1_48QYD_x705585_y1891775,2020-08-26T10:57:17.901863Z,2020-09-24T11:05:19.568913Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-17,2019-09-18,2019-10-12,2019-11-17,17.089612400127223,106.9439988881441,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,17.089612400127223,106.9439988881441,48QYD,EPSG:32648,1
EMSR472_1_48QYD_x705585_y1894335,2020-08-26T10:57:17.901863Z,2020-09-24T11:05:19.568913Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-17,2019-09-18,2019-10-12,2019-11-17,17.112740019985747,106.9442389426228,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-12,17.112740019985747,106.9442389426228,48QYD,EPSG:32648,2
EMSR472_1_48QYD_x705585_y1899455,2020-08-26T10:57:17.901863Z,2020-09-24T11:05:19.568913Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-17,2019-09-18,2019-10-12,2019-11-17,17.158995091545652,106.94472017475104,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-12,17.158995091545652,106.94472017475104,48QYD,EPSG:32648,12
EMSR472_1_48QYD_x708145_y1886655,2020-08-26T10:57:17.901863Z,2020-09-24T11:05:19.568913Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,2019-08-17,2019-09-18,2019-10-12,2019-11-17,17.043125545243768,106.96756171293022,EPSG:32648,2020-08-28T03:15:39.024000Z,2020-09-22T03:15:41.024000Z,2020-10-17T03:17:29.024000Z,2020-11-21T03:20:41.024000Z,,,2019-10-23,2019-11-17,17.043125545243768,106.96756171293022,48QYD,EPSG:32648,1
