Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR774_1_15QTA_x200325_y2032295,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-06-13,2023-07-07,2023-08-12,2023-09-05,18.348150403030047,-95.82341899385082,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-06-17,2023-07-12,2023-08-11,2023-09-20,18.348150403030047,-95.82341899385082,15QTA,EPSG:32615
EMSR774_1_15QTA_x202885_y2042535,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-06-13,2023-07-07,2023-08-12,2023-09-05,18.440948424095435,-95.80071245526317,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-06-12,2023-07-17,2023-08-11,2023-09-20,18.440948424095435,-95.80071245526317,15QTA,EPSG:32615
EMSR774_1_15QTA_x202885_y2045095,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-04-05,2023-05-08,2023-06-13,2023-07-07,18.464058458857505,-95.80108744878628,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-04-23,2023-05-13,2023-06-17,2023-07-17,18.464058458857505,-95.80108744878628,15QTA,EPSG:32615
EMSR774_1_15QTA_x202885_y2016935,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-04-05,2023-05-08,2023-06-13,2023-07-07,18.20984459218544,-95.7969929038054,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-04-18,2023-05-13,2023-06-17,2023-07-12,18.20984459218544,-95.7969929038054,15QTA,EPSG:32615
EMSR774_1_15QTA_x202885_y2027175,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2020-01-12,2020-02-05,2020-03-12,2020-04-05,18.302286883137377,-95.79847410469974,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2020-01-09,2020-02-18,2020-03-19,2020-04-18,18.302286883137377,-95.79847410469974,15QTA,EPSG:32615
EMSR774_1_15QTA_x208005_y2029735,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-06-13,2023-07-07,2023-08-12,2023-09-05,18.32610164328629,-95.75044858453192,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-06-17,2023-07-12,2023-08-11,2023-09-05,18.32610164328629,-95.75044858453192,15QTA,EPSG:32615
EMSR774_1_15QTA_x208005_y2027175,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-04-05,2023-05-08,2023-06-13,2023-07-07,18.30299027873561,-95.75008331368234,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-04-23,2023-05-13,2023-06-17,2023-07-12,18.30299027873561,-95.75008331368234,15QTA,EPSG:32615
EMSR774_1_15QTA_x208005_y2024615,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-03-09,2023-04-05,2023-05-08,2023-06-13,18.279878851293446,-95.74971858474942,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-03-24,2023-04-18,2023-05-13,2023-06-12,18.279878851293446,-95.74971858474942,15QTA,EPSG:32615
EMSR774_1_15QTA_x210565_y2027175,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2022-12-06,2023-01-08,2023-02-13,2023-03-09,18.303337388634,-95.7258871029243,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2022-12-14,2023-01-18,2023-02-07,2023-03-24,18.303337388634,-95.7258871029243,15QTA,EPSG:32615
EMSR774_1_15QTA_x213125_y2004135,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-06-13,2023-07-07,2023-08-12,2023-09-05,18.09566795113693,-95.69848451267418,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-06-14,2023-07-07,2023-08-11,2023-09-05,18.09566795113693,-95.69848451267418,15QTA,EPSG:32615
EMSR774_1_15QTA_x213125_y2045095,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-06-13,2023-07-07,2023-08-12,2023-09-05,18.46546620239987,-95.7042135912581,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-06-17,2023-07-17,2023-08-11,2023-09-20,18.46546620239987,-95.7042135912581,15QTA,EPSG:32615
EMSR774_1_15QTA_x210565_y2037415,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-05-11,2023-06-16,2023-07-10,2023-08-15,18.395784343665245,-95.72733859648991,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-05-13,2023-06-17,2023-07-12,2023-08-11,18.395784343665245,-95.72733859648991,15QTA,EPSG:32615
EMSR774_1_15QTA_x213125_y2006695,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-04-05,2023-05-08,2023-06-13,2023-07-07,18.11878080994937,-95.69883859506336,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-04-05,2023-05-05,2023-06-12,2023-07-07,18.11878080994937,-95.69883859506336,15QTA,EPSG:32615
EMSR774_1_15QTA_x200325_y1996455,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2020-04-05,2020-05-11,2020-06-07,2020-07-10,18.024606474795984,-95.8182133878472,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2020-04-13,2020-05-08,2020-06-17,2020-07-12,18.024606474795984,-95.8182133878472,15QTA,EPSG:32615
EMSR774_1_15QTA_x213125_y2014375,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2022-05-13,2022-06-09,2022-07-12,2022-08-08,18.188119013616905,-95.69990402247068,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2022-05-08,2022-06-17,2022-07-22,2022-08-23,18.188119013616905,-95.69990402247068,15QTA,EPSG:32615
EMSR774_1_15QTA_x208005_y2037415,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2021-01-09,2021-02-14,2021-03-10,2021-04-15,18.39543535887136,-95.75154765190716,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2021-01-08,2021-02-17,2021-03-24,2021-04-08,18.39543535887136,-95.75154765190716,15QTA,EPSG:32615
EMSR774_1_15QTA_x215685_y2009255,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-10-11,2023-11-07,2023-12-10,2024-01-06,18.14223137955535,-95.675018226899,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-10-05,2023-11-11,2023-12-24,2024-01-18,18.14223137955535,-95.675018226899,15QTA,EPSG:32615
EMSR774_1_15QTA_x210565_y2006695,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2022-05-13,2022-06-09,2022-07-12,2022-08-08,18.118440470120188,-95.72300987885362,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2022-05-08,2022-06-17,2022-07-12,2022-08-23,18.118440470120188,-95.72300987885362,15QTA,EPSG:32615
EMSR774_1_15QTA_x233605_y2004135,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2023-06-13,2023-07-07,2023-08-12,2023-09-05,18.0982781402638,-95.50512087089533,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2023-06-17,2023-07-12,2023-08-11,2023-09-12,18.0982781402638,-95.50512087089533,15QTA,EPSG:32615
EMSR774_1_15QTA_x213125_y2001575,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2021-06-11,2021-07-05,2021-08-10,2021-09-06,18.072555030315616,-95.69813095978895,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2021-06-22,2021-07-09,2021-08-18,2021-09-15,18.072555030315616,-95.69813095978895,15QTA,EPSG:32615
EMSR774_1_15QTA_x236165_y2006695,2024-09-26T00:32:13.736582Z,2024-10-20T00:32:14.415783Z,2024-11-10T12:18:18.421784Z,2024-11-25T00:32:12.998240Z,2021-10-09,2021-11-14,2021-12-08,2022-01-13,18.121707650506423,-95.48127376627464,EPSG:32615,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,2021-10-10,2021-11-24,2021-12-06,2022-01-18,18.121707650506423,-95.48127376627464,15QTA,EPSG:32615
EMSR774_1_15QTV_x231785_y1961135,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2021-12-08,2022-01-08,2022-02-06,2022-03-05,17.70976648428901,-95.5168194041624,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2021-12-06,2022-01-20,2022-02-24,2022-03-06,17.70976648428901,-95.5168194041624,15QTV,EPSG:32615
EMSR774_1_15QTV_x226665_y1999535,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2021-10-09,2021-11-14,2021-12-08,2022-01-13,18.05587995539195,-95.57004419382685,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2021-10-10,2021-11-24,2021-12-06,2022-01-08,18.05587995539195,-95.57004419382685,15QTV,EPSG:32615
EMSR774_1_15QTV_x234345_y1984175,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2021-07-05,2021-08-05,2021-09-06,2021-10-09,17.918129961517,-95.49559398314824,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2021-07-09,2021-08-18,2021-09-15,2021-10-12,17.918129961517,-95.49559398314824,15QTV,EPSG:32615
EMSR774_1_15QTV_x236905_y1989295,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2022-02-06,2022-03-05,2022-04-07,2022-05-08,17.964673261913095,-95.47208795940963,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2022-02-24,2022-03-06,2022-04-05,2022-05-10,17.964673261913095,-95.47208795940963,15QTV,EPSG:32615
EMSR774_1_15QTV_x247145_y1958575,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2021-10-09,2021-11-09,2021-12-08,2022-01-08,17.688448197160287,-95.37178890670606,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2021-10-12,2021-11-11,2021-12-06,2022-01-20,17.688448197160287,-95.37178890670606,15QTV,EPSG:32615
EMSR774_1_15QTV_x244585_y1989295,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2021-07-05,2021-08-05,2021-09-06,2021-10-09,17.965583246407576,-95.39962125369792,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2021-07-09,2021-08-18,2021-09-22,2021-10-12,17.965583246407576,-95.39962125369792,15QTV,EPSG:32615
EMSR774_1_15QTV_x234345_y1971375,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2020-06-07,2020-07-05,2020-08-06,2020-09-08,17.802543978197498,-95.4939810600387,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2020-06-09,2020-07-24,2020-08-18,2020-09-22,17.802543978197498,-95.4939810600387,15QTV,EPSG:32615
EMSR774_1_15QTV_x242025_y1958575,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2022-05-08,2022-06-09,2022-07-07,2022-08-08,17.687860370455645,-95.42002688230058,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2022-05-10,2022-06-24,2022-07-19,2022-08-23,17.687860370455645,-95.42002688230058,15QTV,EPSG:32615
EMSR774_1_15QTV_x247145_y1973935,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2022-02-06,2022-03-05,2022-04-07,2022-05-08,17.827165459554404,-95.37361848244232,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2022-02-24,2022-03-06,2022-04-05,2022-05-05,17.827165459554404,-95.37361848244232,15QTV,EPSG:32615
EMSR774_1_15QTV_x247145_y1984175,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2023-02-08,2023-03-09,2023-04-05,2023-05-08,17.91964244076391,-95.37484746320972,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2023-02-14,2023-03-11,2023-04-05,2023-05-15,17.91964244076391,-95.37484746320972,15QTV,EPSG:32615
EMSR774_1_15QTV_x236905_y1961135,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2019-06-05,2019-07-07,2019-08-09,2019-09-05,17.71037877610597,-95.46857907320116,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2019-06-15,2019-07-05,2019-08-14,2019-09-08,17.71037877610597,-95.46857907320116,15QTV,EPSG:32615
EMSR774_1_15QTV_x249705_y1968815,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2023-02-08,2023-03-09,2023-04-05,2023-05-08,17.7812177061582,-95.34887473357168,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2023-02-14,2023-03-11,2023-04-05,2023-05-05,17.7812177061582,-95.34887473357168,15QTV,EPSG:32615
EMSR774_1_15QTV_x252265_y1973935,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2023-01-08,2023-02-08,2023-03-09,2023-04-05,17.82774628631429,-95.32534153083604,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2023-01-05,2023-02-14,2023-03-16,2023-04-05,17.82774628631429,-95.32534153083604,15QTV,EPSG:32615
EMSR774_1_15QTV_x234345_y1961135,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2020-04-05,2020-05-06,2020-06-07,2020-07-05,17.710074107905573,-95.49269948138247,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2020-04-05,2020-05-20,2020-06-09,2020-07-24,17.710074107905573,-95.49269948138247,15QTV,EPSG:32615
EMSR774_1_15QTV_x252265_y1984175,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2022-01-08,2022-02-06,2022-03-05,2022-04-07,17.920226478438025,-95.32654557093556,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2022-01-15,2022-02-24,2022-03-06,2022-04-05,17.920226478438025,-95.32654557093556,15QTV,EPSG:32615
EMSR774_1_15QTV_x257385_y1973935,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2023-01-08,2023-02-08,2023-03-09,2023-04-05,17.828315202154258,-95.2770627633664,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2023-01-05,2023-02-14,2023-03-16,2023-04-05,17.828315202154258,-95.2770627633664,15QTV,EPSG:32615
EMSR774_1_15QTV_x254825_y1979055,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2022-01-08,2022-02-06,2022-03-05,2022-04-07,17.87427323881606,-95.30179725618716,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2022-01-15,2022-02-24,2022-03-06,2022-04-05,17.87427323881606,-95.30179725618716,15QTV,EPSG:32615
EMSR774_1_15QTV_x231785_y1968815,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2020-04-05,2020-05-06,2020-06-07,2020-07-05,17.77911769456627,-95.51778912879828,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2020-04-05,2020-05-15,2020-06-09,2020-07-24,17.77911769456627,-95.51778912879828,15QTV,EPSG:32615
EMSR774_1_15QTV_x254825_y1996975,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2023-02-08,2023-03-09,2023-04-05,2023-05-08,18.03611487822375,-95.30389353482734,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2023-02-24,2023-03-06,2023-04-05,2023-05-05,18.03611487822375,-95.30389353482734,15QTV,EPSG:32615
EMSR774_1_15QTV_x254825_y1991855,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2022-05-08,2022-06-09,2022-07-07,2022-08-08,17.98987470906679,-95.30329234363366,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2022-05-05,2022-06-24,2022-07-09,2022-08-23,17.98987470906679,-95.30329234363366,15QTV,EPSG:32615
EMSR774_1_15QTV_x239465_y1994415,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2020-04-05,2020-05-06,2020-06-07,2020-07-05,18.01121500855879,-95.44857084734042,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2020-04-05,2020-05-15,2020-06-09,2020-07-24,18.01121500855879,-95.44857084734042,15QTV,EPSG:32615
EMSR774_1_15QTV_x257385_y1966255,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2021-10-09,2021-11-09,2021-12-08,2022-01-08,17.758952075960057,-95.27618311094145,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2021-10-12,2021-11-11,2021-12-06,2022-01-20,17.758952075960057,-95.27618311094145,15QTV,EPSG:32615
EMSR774_1_15QTV_x247145_y1994415,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2020-02-05,2020-03-07,2020-04-05,2020-05-06,18.01211846180118,-95.37608387561308,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2020-02-05,2020-03-11,2020-04-05,2020-05-15,18.01211846180118,-95.37608387561308,15QTV,EPSG:32615
EMSR774_1_15QTV_x249705_y1973935,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2020-03-07,2020-04-05,2020-05-06,2020-06-07,17.82745736167628,-95.3494802359718,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2020-03-21,2020-04-05,2020-05-15,2020-06-09,17.82745736167628,-95.3494802359718,15QTV,EPSG:32615
EMSR774_1_15QTV_x257385_y1979055,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2021-10-09,2021-11-09,2021-12-08,2022-01-08,17.874556989711145,-95.27765142070432,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2021-10-12,2021-11-11,2021-12-06,2022-01-15,17.874556989711145,-95.27765142070432,15QTV,EPSG:32615
EMSR774_2_15QTA_x273565_y1996225,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2022-12-06,2023-01-11,2023-02-08,2023-03-12,18.03136805809116,-95.12688627620548,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-12-06,2023-01-10,2023-02-14,2023-03-11,18.03136805809116,-95.12688627620548,15QTA,EPSG:32615
EMSR774_1_15QTV_x259945_y1981615,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2022-03-05,2022-04-07,2022-05-08,2022-06-09,17.8979589457739,-95.2537970154246,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2022-03-06,2022-04-05,2022-05-20,2022-06-24,17.8979589457739,-95.2537970154246,15QTV,EPSG:32615
EMSR774_1_15QTV_x254825_y1973935,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2019-03-06,2019-04-06,2019-05-05,2019-06-05,17.82803223322169,-95.30120237173428,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2019-03-07,2019-04-06,2019-05-11,2019-06-15,17.82803223322169,-95.30120237173428,15QTV,EPSG:32615
